"'Acacia auriculiformis'","20.00","1","plot1"
"'Walsura trifoliata'","8.02","0","plot14"
"'Acacia holosericea'","8.80","0","plot15"
"'Acacia holosericea'","9.30","0","plot15"
"'Acacia holosericea'","9.38","0","plot15"
"'Acacia holosericea'","8.85","0","plot15"
"'Acacia holosericea'","10.43","0","plot15"
"'Acacia holosericea'","12.14","0","plot15"
"'Acacia holosericea'","11.88","0","plot15"
"'Acacia holosericea'","9.01","0","plot15"
"'Acacia holosericea'","8.00","0","plot15"
"'Acacia holosericea'","11.15","0","plot15"
"'Acacia holosericea'","15.63","0","plot15"
"'Acacia holosericea'","8.50","0","plot15"
"'Acacia holosericea'","10.70","0","plot15"
"'Acacia holosericea'","9.00","0","plot15"
"'Acacia holosericea'","11.05","0","plot15"
"'Acacia holosericea'","16.51","0","plot15"
"'Acacia holosericea'","10.82","0","plot15"
"'Acacia holosericea'","13.86","0","plot15"
"'Acacia holosericea'","15.70","0","plot15"
"'Acacia holosericea'","14.74","0","plot15"
"'Acacia holosericea'","14.71","0","plot15"
"'Acacia holosericea'","13.19","0","plot15"
"'Acacia holosericea'","14.87","0","plot15"
"'Acacia holosericea'","15.01","0","plot15"
"'Acacia holosericea'","14.00","0","plot15"
"'Acacia holosericea'","15.00","0","plot15"
"'Albizia amara'","17.41","0","plot15"
"'Albizia amara'","33.35","0","plot15"
"'Azadirachta indica'","18.00","0","plot15"
"'Azadirachta indica'","36.80","0","plot15"
"'Bridelia retusa'","9.00","0","plot15"
"'Bridelia retusa'","14.00","0","plot15"
"'Bridelia retusa'","20.42","0","plot15"
"'Bridelia retusa'","16.00","0","plot15"
"'Butea monosperma'","11.00","0","plot15"
"'Butea monosperma'","15.50","0","plot15"
"'Butea monosperma'","38.91","0","plot15"
"'Butea monosperma'","58.12","0","plot15"
"'Dodonaea angustifolia'","17.92","0","plot15"
"'Dolichandrone falcata'","21.93","0","plot15"
"'Dolichandrone falcata'","22.80","0","plot15"
"'Dolichandrone falcata'","26.87","0","plot15"
"'Guazuma ulmifolia'","27.00","0","plot15"
"'Manilkara hexandra'","16.05","0","plot15"
"'Manilkara hexandra'","16.14","0","plot15"
"'Manilkara hexandra'","20.35","0","plot15"
"'Memecylon umbellatum'","14.35","0","plot15"
"'Memecylon umbellatum'","20.27","0","plot15"
"'Memecylon umbellatum'","20.22","0","plot15"
"'Pterocarpus santalinus'","16.50","0","plot15"
"'Pterocarpus santalinus'","21.50","0","plot15"
"'Pterocarpus santalinus'","24.50","0","plot15"
"'Syzgium cumini'","76.60","0","plot15"
"'Syzgium cumini'","34.71","0","plot15"
"'Acacia auriculiformis'","11.00","0","plot2"
"'Acacia auriculiformis'","13.00","0","plot2"
"'Acacia auriculiformis'","22.80","0","plot2"
"'Acacia auriculiformis'","26.00","0","plot2"
"'Acacia holosericea'","12.00","0","plot2"
"'Acacia mangium'","10.44","0","plot2"
"'Acacia mangium'","11.40","0","plot2"
"'Acacia mangium'","11.00","0","plot2"
"'Acacia mangium'","12.00","0","plot2"
"'Bridelia retusa'","11.00","0","plot2"
"'Dodonaea angustifolia'","7.50","0","plot2"
"'Dodonaea angustifolia'","8.94","0","plot2"
"'Dodonaea angustifolia'","6.56","0","plot2"
"'Dodonaea angustifolia'","8.12","0","plot2"
"'Dodonaea angustifolia'","11.00","0","plot2"
"'Dodonaea angustifolia'","11.05","0","plot2"
"'Dodonaea angustifolia'","7.81","0","plot2"
"'Dodonaea angustifolia'","9.55","0","plot2"
"'Dodonaea angustifolia'","8.60","0","plot2"
"'Dodonaea angustifolia'","9.11","0","plot2"
"'Dodonaea angustifolia'","13.04","0","plot2"
"'Dodonaea angustifolia'","10.91","0","plot2"
"'Dodonaea angustifolia'","9.49","0","plot2"
"'Dodonaea angustifolia'","14.00","0","plot2"
"'Dodonaea angustifolia'","9.00","0","plot2"
"'Dodonaea angustifolia'","20.90","0","plot2"
"'Gliricidia sepium'","17.86","0","plot2"
"'Gliricidia sepium'","15.49","0","plot2"
"'Memecylon umbellatum'","8.60","0","plot2"
"'Memecylon umbellatum'","13.19","0","plot2"
"'Morinda coreia'","10.82","0","plot2"
"'Morinda coreia'","7.00","0","plot2"
"'Morinda coreia'","14.00","0","plot2"
"'Morinda coreia'","17.00","0","plot2"
"'Syzgium cumini'","12.00","0","plot2"
"'Syzgium cumini'","17.46","0","plot2"
"'Syzgium cumini'","43.00","0","plot2"
"'Syzgium cumini'","45.00","0","plot2"
"'Ziziphus oenoplia'","9.00","0","plot2"
"'Ziziphus oenoplia'","13.75","0","plot2"
"'Acacia auriculiformis'","14.93","0","plot3"
"'Acacia auriculiformis'","7.28","0","plot3"
"'Acacia auriculiformis'","11.00","0","plot3"
"'Acacia auriculiformis'","22.14","0","plot3"
"'Acacia auriculiformis'","13.00","0","plot3"
"'Acacia auriculiformis'","17.00","0","plot3"
"'Acacia auriculiformis'","18.00","0","plot3"
"'Acacia holosericea'","10.00","0","plot3"
"'Acacia holosericea'","12.00","0","plot3"
"'Acacia mangium'","19.00","0","plot3"
"'Bridelia retusa'","7.07","0","plot3"
"'Bridelia retusa'","13.89","0","plot3"
"'Bridelia retusa'","14.00","0","plot3"
"'Bridelia retusa'","15.00","0","plot3"
"'Bridelia retusa'","17.00","0","plot3"
"'Bridelia retusa'","25.50","0","plot3"
"'Bridelia retusa'","23.00","0","plot3"
"'Bridelia retusa'","32.00","0","plot3"
"'Casuarina equisetifolia'","8.77","0","plot3"
"'Casuarina equisetifolia'","15.00","0","plot3"
"'Casuarina equisetifolia'","35.51","0","plot3"
"'Casuarina equisetifolia'","20.00","0","plot3"
"'Casuarina equisetifolia'","29.00","0","plot3"
"'Casuarina equisetifolia'","43.98","0","plot3"
"'Casuarina equisetifolia'","45.00","0","plot3"
"'Casuarina equisetifolia'","50.00","0","plot3"
"'Dodonaea angustifolia'","9.06","0","plot3"
"'Dodonaea angustifolia'","10.49","0","plot3"
"'Dodonaea angustifolia'","11.22","0","plot3"
"'Dodonaea angustifolia'","8.60","0","plot3"
"'Dodonaea angustifolia'","9.22","0","plot3"
"'Dodonaea angustifolia'","10.44","0","plot3"
"'Gliricidia sepium'","17.61","0","plot3"
"'Gliricidia sepium'","15.78","0","plot3"
"'Gliricidia sepium'","20.17","0","plot3"
"'Guazuma ulmifolia'","26.00","0","plot3"
"'Manilkara hexandra'","7.07","0","plot3"
"'Manilkara hexandra'","11.05","0","plot3"
"'Memecylon umbellatum'","32.00","0","plot3"
"'Morinda coreia'","12.21","0","plot3"
"'Morinda coreia'","16.64","0","plot3"
"'Terminalia arjuna'","10.00","0","plot3"
"'Terminalia catappa'","15.00","0","plot3"
"'Terminalia catappa'","24.00","0","plot3"
"'Acacia auriculiformis'","13.04","0","plot4"
"'Acacia auriculiformis'","32.00","0","plot4"
"'Acacia holosericea'","6.71","0","plot4"
"'Acacia holosericea'","7.35","0","plot4"
"'Acacia holosericea'","8.94","0","plot4"
"'Acacia holosericea'","11.00","0","plot4"
"'Acacia holosericea'","17.49","0","plot4"
"'Acacia holosericea'","15.00","0","plot4"
"'Acacia mangium'","9.22","0","plot4"
"'Acacia mangium'","7.00","0","plot4"
"'Acacia mangium'","9.22","0","plot4"
"'Acacia mangium'","8.00","0","plot4"
"'Acacia mangium'","8.54","0","plot4"
"'Acacia mangium'","16.31","0","plot4"
"'Acacia mangium'","9.00","0","plot4"
"'Acacia mangium'","9.22","0","plot4"
"'Acacia mangium'","10.30","0","plot4"
"'Acacia mangium'","10.00","0","plot4"
"'Acacia mangium'","12.00","0","plot4"
"'Borassus flabellifer'","60.00","0","plot4"
"'Borassus flabellifer'","180.00","0","plot4"
"'Bridelia retusa'","14.21","0","plot4"
"'Bridelia retusa'","13.00","0","plot4"
"'Dodonaea angustifolia'","9.06","0","plot4"
"'Dodonaea angustifolia'","9.64","0","plot4"
"'Dodonaea angustifolia'","8.06","0","plot4"
"'Dodonaea angustifolia'","9.49","0","plot4"
"'Dodonaea angustifolia'","15.62","0","plot4"
"'Dodonaea angustifolia'","10.00","0","plot4"
"'Dodonaea angustifolia'","13.19","0","plot4"
"'Dodonaea angustifolia'","14.14","0","plot4"
"'Dodonaea angustifolia'","12.45","0","plot4"
"'Dodonaea angustifolia'","12.53","0","plot4"
"'Dodonaea angustifolia'","19.16","0","plot4"
"'Dodonaea angustifolia'","21.12","0","plot4"
"'Ixora pavetta'","8.60","0","plot4"
"'Mangifera indica'","47.00","0","plot4"
"'Morinda coreia'","9.00","0","plot4"
"'Morinda coreia'","11.66","0","plot4"
"'Morinda coreia'","13.00","0","plot4"
"'Morinda coreia'","22.00","0","plot4"
"'Morinda coreia'","36.93","0","plot4"
"'Morinda coreia'","33.00","0","plot4"
"'Pterocarpus santalinus'","15.00","0","plot4"
"'Pterocarpus santalinus'","21.00","0","plot4"
"'Pterocarpus santalinus'","84.18","0","plot4"
"'Syzgium cumini'","11.66","0","plot4"
"'Acacia auriculiformis'","10.20","0","plot5"
"'Acacia auriculiformis'","33.00","0","plot5"
"'Acacia chundra'","12.08","0","plot5"
"'Acacia chundra'","13.00","0","plot5"
"'Acacia chundra'","15.00","0","plot5"
"'Acacia holosericea'","9.85","0","plot5"
"'Acacia holosericea'","9.60","0","plot5"
"'Acacia holosericea'","9.90","0","plot5"
"'Acacia holosericea'","13.45","0","plot5"
"'Acacia holosericea'","12.73","0","plot5"
"'Acacia holosericea'","12.00","0","plot5"
"'Acacia mangium'","9.90","0","plot5"
"'Acacia mangium'","9.27","0","plot5"
"'Acacia mangium'","7.95","0","plot5"
"'Acacia mangium'","9.27","0","plot5"
"'Acacia mangium'","8.37","0","plot5"
"'Acacia mangium'","11.87","0","plot5"
"'Acacia mangium'","11.70","0","plot5"
"'Acacia mangium'","11.31","0","plot5"
"'Acacia mangium'","23.54","0","plot5"
"'Acacia mangium'","13.15","0","plot5"
"'Acacia mangium'","12.78","0","plot5"
"'Acacia mangium'","14.00","0","plot5"
"'Acacia mangium'","18.00","0","plot5"
"'Acacia mangium'","20.00","0","plot5"
"'Acacia mangium'","23.00","0","plot5"
"'Acacia mangium'","28.00","0","plot5"
"'Carmona retusa'","8.56","0","plot5"
"'Carmona retusa'","9.49","0","plot5"
"'Dodonaea angustifolia'","7.07","0","plot5"
"'Dodonaea angustifolia'","7.07","0","plot5"
"'Dodonaea angustifolia'","7.21","0","plot5"
"'Dodonaea angustifolia'","8.00","0","plot5"
"'Ficus benghalensis'","165.00","0","plot5"
"'Flacourtia indica'","14.81","0","plot5"
"'Manilkara hexandra'","9.95","0","plot5"
"'Manilkara hexandra'","18.28","0","plot5"
"'Morinda coreia'","7.00","0","plot5"
"'Morinda coreia'","17.69","0","plot5"
"'Morinda coreia'","23.32","0","plot5"
"'Morinda coreia'","21.50","0","plot5"
"'Morinda coreia'","24.50","0","plot5"
"'Pterocarpus santalinus'","26.00","0","plot5"
"'Pterocarpus santalinus'","29.00","0","plot5"
"'Pterocarpus santalinus'","73.36","0","plot5"
"'Pterocarpus santalinus'","53.00","0","plot5"
"'Pterocarpus santalinus'","54.00","0","plot5"
"'Pterocarpus santalinus'","55.00","0","plot5"
"'Walsura trifoliata'","19.85","0","plot5"
"'Ziziphus oenoplia'","15.00","0","plot5"
"'Ziziphus oenoplia'","17.72","0","plot5"
"'Acacia chundra'","7.62","0","plot6"
"'Acacia chundra'","10.00","0","plot6"
"'Acacia chundra'","12.00","0","plot6"
"'Acacia chundra'","13.00","0","plot6"
"'Acacia chundra'","23.00","0","plot6"
"'Acacia chundra'","24.00","0","plot6"
"'Acacia chundra'","24.50","0","plot6"
"'Acacia chundra'","29.00","0","plot6"
"'Acacia chundra'","38.00","0","plot6"
"'Acacia mangium'","13.50","0","plot6"
"'Acacia mangium'","14.00","0","plot6"
"'Azadirachta indica'","35.00","0","plot6"
"'Bridelia retusa'","20.00","0","plot6"
"'Cochlospermum religiosa'","32.70","0","plot6"
"'Dodonaea angustifolia'","7.07","0","plot6"
"'Dodonaea angustifolia'","8.56","0","plot6"
"'Dodonaea angustifolia'","10.91","0","plot6"
"'Dodonaea angustifolia'","9.70","0","plot6"
"'Dodonaea angustifolia'","6.50","0","plot6"
"'Dodonaea angustifolia'","13.60","0","plot6"
"'Dodonaea angustifolia'","16.12","0","plot6"
"'Dodonaea angustifolia'","16.82","0","plot6"
"'Dodonaea angustifolia'","23.02","0","plot6"
"'Dolichandrone falcata'","22.47","0","plot6"
"'Dolichandrone falcata'","15.00","0","plot6"
"'Dolichandrone falcata'","17.46","0","plot6"
"'Guazuma ulmifolia'","17.50","0","plot6"
"'Madhuca longifolia'","37.50","0","plot6"
"'Madhuca longifolia'","43.00","0","plot6"
"'Manilkara hexandra'","13.73","0","plot6"
"'Memecylon umbellatum'","16.31","0","plot6"
"'Memecylon umbellatum'","12.00","0","plot6"
"'Memecylon umbellatum'","17.69","0","plot6"
"'Memecylon umbellatum'","15.00","0","plot6"
"'Memecylon umbellatum'","27.69","0","plot6"
"'Morinda coreia'","18.60","0","plot6"
"'Morinda coreia'","35.11","0","plot6"
"'Morinda coreia'","37.00","0","plot6"
"'Walsura trifoliata'","36.50","0","plot6"
"'Acacia chundra'","51.02","0","plot7"
"'Acacia holosericea'","12.21","0","plot7"
"'Acacia holosericea'","15.40","0","plot7"
"'Acacia holosericea'","9.49","0","plot7"
"'Acacia holosericea'","11.02","0","plot7"
"'Acacia holosericea'","14.50","0","plot7"
"'Acacia holosericea'","11.00","0","plot7"
"'Acacia holosericea'","15.00","0","plot7"
"'Acacia holosericea'","22.50","0","plot7"
"'Acacia mangium'","12.90","0","plot7"
"'Acacia mangium'","10.61","0","plot7"
"'Acacia mangium'","10.82","0","plot7"
"'Acacia mangium'","8.85","0","plot7"
"'Acacia mangium'","19.58","0","plot7"
"'Acacia mangium'","11.67","0","plot7"
"'Acacia mangium'","9.50","0","plot7"
"'Acacia mangium'","10.00","0","plot7"
"'Acacia mangium'","20.91","0","plot7"
"'Albizia lebbeck'","18.00","0","plot7"
"'Albizia lebbeck'","40.50","0","plot7"
"'Bauhinia racemosa'","26.00","0","plot7"
"'Bauhinia racemosa'","32.50","0","plot7"
"'Benkara malabarica'","5.50","0","plot7"
"'Benkara malabarica'","12.65","0","plot7"
"'Benkara malabarica'","13.19","0","plot7"
"'Benkara malabarica'","19.67","0","plot7"
"'Bridelia retusa'","11.00","0","plot7"
"'Bridelia retusa'","13.00","0","plot7"
"'Bridelia retusa'","19.31","0","plot7"
"'Cassia fistula'","10.59","0","plot7"
"'Cassia fistula'","20.62","0","plot7"
"'Cleistanthus collinus'","17.51","0","plot7"
"'Cochlospermum religiosa'","26.00","0","plot7"
"'Dodonaea angustifolia'","14.32","0","plot7"
"'Dodonaea angustifolia'","9.22","0","plot7"
"'Dodonaea angustifolia'","14.00","0","plot7"
"'Dolichandrone falcata'","16.64","0","plot7"
"'Dolichandrone falcata'","24.19","0","plot7"
"'Dolichandrone falcata'","44.94","0","plot7"
"'Hardwickia binata'","48.00","0","plot7"
"'Hardwickia binata'","105.00","0","plot7"
"'Madhuca longifolia'","14.00","0","plot7"
"'Madhuca longifolia'","15.00","0","plot7"
"'Madhuca longifolia'","28.00","0","plot7"
"'Madhuca longifolia'","58.99","0","plot7"
"'Memecylon umbellatum'","12.23","0","plot7"
"'Memecylon umbellatum'","14.73","0","plot7"
"'Memecylon umbellatum'","15.07","0","plot7"
"'Memecylon umbellatum'","12.00","0","plot7"
"'Morinda coreia'","16.16","0","plot7"
"'Morinda coreia'","19.00","0","plot7"
"'Pterocarpus santalinus'","16.50","0","plot7"
"'Pterocarpus santalinus'","17.50","0","plot7"
"'Pterocarpus santalinus'","42.45","0","plot7"
"'Pterocarpus santalinus'","59.00","0","plot7"
"'Tectona grandis'","18.57","0","plot7"
"'Terminalia arjuna'","107.00","0","plot7"
"'Walsura trifoliata'","14.35","0","plot7"
"'Ziziphus oenoplia'","55.46","0","plot7"
"'Terminalia catappa'","11.50","0","plot8"
"'Acacia holosericea'","9.50","0","plot8"
"'Acacia mangium'","11.24","0","plot8"
"'Albizia lebbeck'","18.00","0","plot8"
"'Albizia lebbeck'","20.81","0","plot8"
"'Azadirachta indica'","13.00","0","plot8"
"'Azadirachta indica'","31.02","0","plot8"
"'Azadirachta indica'","39.00","0","plot8"
"'Bauhinia racemosa'","20.00","0","plot8"
"'Bridelia retusa'","8.25","0","plot8"
"'Bridelia retusa'","28.00","0","plot8"
"'Cassia fistula'","9.18","0","plot8"
"'Cleistanthus collinus'","30.00","0","plot8"
"'Dodonaea angustifolia'","10.02","0","plot8"
"'Dodonaea angustifolia'","17.71","0","plot8"
"'Erythroxylum monogynum'","11.00","0","plot8"
"'Flacourtia indica'","10.00","0","plot8"
"'Flacourtia indica'","17.49","0","plot8"
"'Gmelina arborea'","10.50","0","plot8"
"'Livistona chinensis'","185.00","0","plot8"
"'Manilkara hexandra'","23.67","0","plot8"
"'Manilkara hexandra'","35.19","0","plot8"
"'Manilkara hexandra'","39.31","0","plot8"
"'Manilkara hexandra'","43.92","0","plot8"
"'Manilkara hexandra'","31.89","0","plot8"
"'Manilkara hexandra'","39.00","0","plot8"
"'Morinda coreia'","18.00","0","plot8"
"'Morinda coreia'","20.00","0","plot8"
"'Morinda coreia'","30.05","0","plot8"
"'Morinda coreia'","30.02","0","plot8"
"'Morinda coreia'","47.20","0","plot8"
"'Pterocarpus marsupium'","16.50","0","plot8"
"'Syzgium cumini'","36.40","0","plot8"
"'Syzgium cumini'","54.39","0","plot8"
"'Syzgium cumini'","33.00","0","plot8"
"'Tectona grandis'","39.00","0","plot8"
"'Terminalia arjuna'","16.00","0","plot8"
"'Terminalia arjuna'","25.50","0","plot8"
"'Terminalia catappa'","15.81","0","plot8"
"'Walsura trifoliata'","29.07","0","plot8"
"'Ziziphus oenoplia'","18.14","0","plot8"
"'Acacia auriculiformis'","13.07","0","plot9"
"'Acacia auriculiformis'","10.50","0","plot9"
"'Acacia holosericea'","10.12","0","plot9"
"'Albizia lebbeck'","12.21","0","plot9"
"'Azadirachta indica'","13.60","0","plot9"
"'Azadirachta indica'","14.01","0","plot9"
"'Bauhinia racemosa'","51.21","0","plot9"
"'Bauhinia racemosa'","46.00","0","plot9"
"'Bridelia retusa'","8.25","0","plot9"
"'Bridelia retusa'","11.00","0","plot9"
"'Bridelia retusa'","26.62","0","plot9"
"'Bridelia retusa'","45.00","0","plot9"
"'Butea monosperma'","28.00","0","plot9"
"'Butea monosperma'","1001.25","0","plot9"
"'Carissa spinarum'","13.00","0","plot9"
"'Cassia fistula'","12.35","0","plot9"
"'Cassia fistula'","10.60","0","plot9"
"'Cassia fistula'","20.16","0","plot9"
"'Dodonaea angustifolia'","7.30","0","plot9"
"'Dodonaea angustifolia'","8.12","0","plot9"
"'Dodonaea angustifolia'","8.60","0","plot9"
"'Dodonaea angustifolia'","9.70","0","plot9"
"'Dodonaea angustifolia'","8.32","0","plot9"
"'Dodonaea angustifolia'","9.22","0","plot9"
"'Dodonaea angustifolia'","17.10","0","plot9"
"'Dodonaea angustifolia'","11.50","0","plot9"
"'Erythroxylum monogynum'","22.80","0","plot9"
"'Ficus religiosa'","14.50","0","plot9"
"'Guazuma ulmifolia'","34.44","0","plot9"
"'Ixora pavetta'","16.00","0","plot9"
"'Ixora pavetta'","32.83","0","plot9"
"'Madhuca longifolia'","31.32","0","plot9"
"'Manilkara hexandra'","10.57","0","plot9"
"'Manilkara hexandra'","21.08","0","plot9"
"'Manilkara hexandra'","29.85","0","plot9"
"'Memecylon umbellatum'","10.50","0","plot9"
"'Memecylon umbellatum'","19.05","0","plot9"
"'Memecylon umbellatum'","25.16","0","plot9"
"'Memecylon umbellatum'","30.66","0","plot9"
"'Morinda coreia'","28.43","0","plot9"
"'Morinda coreia'","35.67","0","plot9"
"'Morinda coreia'","34.79","0","plot9"
"'Syzgium cumini'","71.95","0","plot9"
"'Tectona grandis'","32.96","0","plot9"
"'Terminalia catappa'","12.35","0","plot9"
"'Terminalia catappa'","26.48","0","plot9"
"'Walsura trifoliata'","10.50","0","plot9"
"'Walsura trifoliata'","40.53","0","plot9"
